DSI,EIC,FLPDYR,MARS,XTOT,e00200,e00200p,e00200s,RECID
0,0,2019,1,1,77700,77700,0,51801
0,1,2019,1,2,77700,77700,0,51802
0,2,2019,1,3,77700,77700,0,51803
0,3,2019,1,4,77700,77700,0,51804
0,0,2019,2,2,77700,54390,23310,51805
0,1,2019,2,3,77700,54390,23310,51806
0,2,2019,2,4,77700,54390,23310,51807
0,3,2019,2,5,77700,54390,23310,51808
0,0,2019,1,1,77712,77712,0,51809
0,1,2019,1,2,77712,77712,0,51810
0,2,2019,1,3,77712,77712,0,51811
0,3,2019,1,4,77712,77712,0,51812
0,0,2019,2,2,77712,54398.4,23313.6,51813
0,1,2019,2,3,77712,54398.4,23313.6,51814
0,2,2019,2,4,77712,54398.4,23313.6,51815
0,3,2019,2,5,77712,54398.4,23313.6,51816
0,0,2019,1,1,77724,77724,0,51817
0,1,2019,1,2,77724,77724,0,51818
0,2,2019,1,3,77724,77724,0,51819
0,3,2019,1,4,77724,77724,0,51820
0,0,2019,2,2,77724,54406.8,23317.199999999997,51821
0,1,2019,2,3,77724,54406.8,23317.199999999997,51822
0,2,2019,2,4,77724,54406.8,23317.199999999997,51823
0,3,2019,2,5,77724,54406.8,23317.199999999997,51824
0,0,2019,1,1,77736,77736,0,51825
0,1,2019,1,2,77736,77736,0,51826
0,2,2019,1,3,77736,77736,0,51827
0,3,2019,1,4,77736,77736,0,51828
0,0,2019,2,2,77736,54415.2,23320.800000000003,51829
0,1,2019,2,3,77736,54415.2,23320.800000000003,51830
0,2,2019,2,4,77736,54415.2,23320.800000000003,51831
0,3,2019,2,5,77736,54415.2,23320.800000000003,51832
0,0,2019,1,1,77748,77748,0,51833
0,1,2019,1,2,77748,77748,0,51834
0,2,2019,1,3,77748,77748,0,51835
0,3,2019,1,4,77748,77748,0,51836
0,0,2019,2,2,77748,54423.6,23324.4,51837
0,1,2019,2,3,77748,54423.6,23324.4,51838
0,2,2019,2,4,77748,54423.6,23324.4,51839
0,3,2019,2,5,77748,54423.6,23324.4,51840
0,0,2019,1,1,77760,77760,0,51841
0,1,2019,1,2,77760,77760,0,51842
0,2,2019,1,3,77760,77760,0,51843
0,3,2019,1,4,77760,77760,0,51844
0,0,2019,2,2,77760,54432,23328,51845
0,1,2019,2,3,77760,54432,23328,51846
0,2,2019,2,4,77760,54432,23328,51847
0,3,2019,2,5,77760,54432,23328,51848
0,0,2019,1,1,77772,77772,0,51849
0,1,2019,1,2,77772,77772,0,51850
0,2,2019,1,3,77772,77772,0,51851
0,3,2019,1,4,77772,77772,0,51852
0,0,2019,2,2,77772,54440.4,23331.6,51853
0,1,2019,2,3,77772,54440.4,23331.6,51854
0,2,2019,2,4,77772,54440.4,23331.6,51855
0,3,2019,2,5,77772,54440.4,23331.6,51856
0,0,2019,1,1,77784,77784,0,51857
0,1,2019,1,2,77784,77784,0,51858
0,2,2019,1,3,77784,77784,0,51859
0,3,2019,1,4,77784,77784,0,51860
0,0,2019,2,2,77784,54448.8,23335.199999999997,51861
0,1,2019,2,3,77784,54448.8,23335.199999999997,51862
0,2,2019,2,4,77784,54448.8,23335.199999999997,51863
0,3,2019,2,5,77784,54448.8,23335.199999999997,51864
0,0,2019,1,1,77796,77796,0,51865
0,1,2019,1,2,77796,77796,0,51866
0,2,2019,1,3,77796,77796,0,51867
0,3,2019,1,4,77796,77796,0,51868
0,0,2019,2,2,77796,54457.2,23338.800000000003,51869
0,1,2019,2,3,77796,54457.2,23338.800000000003,51870
0,2,2019,2,4,77796,54457.2,23338.800000000003,51871
0,3,2019,2,5,77796,54457.2,23338.800000000003,51872
0,0,2019,1,1,77808,77808,0,51873
0,1,2019,1,2,77808,77808,0,51874
0,2,2019,1,3,77808,77808,0,51875
0,3,2019,1,4,77808,77808,0,51876
0,0,2019,2,2,77808,54465.6,23342.4,51877
0,1,2019,2,3,77808,54465.6,23342.4,51878
0,2,2019,2,4,77808,54465.6,23342.4,51879
0,3,2019,2,5,77808,54465.6,23342.4,51880
0,0,2019,1,1,77820,77820,0,51881
0,1,2019,1,2,77820,77820,0,51882
0,2,2019,1,3,77820,77820,0,51883
0,3,2019,1,4,77820,77820,0,51884
0,0,2019,2,2,77820,54474,23346,51885
0,1,2019,2,3,77820,54474,23346,51886
0,2,2019,2,4,77820,54474,23346,51887
0,3,2019,2,5,77820,54474,23346,51888
0,0,2019,1,1,77832,77832,0,51889
0,1,2019,1,2,77832,77832,0,51890
0,2,2019,1,3,77832,77832,0,51891
0,3,2019,1,4,77832,77832,0,51892
0,0,2019,2,2,77832,54482.4,23349.6,51893
0,1,2019,2,3,77832,54482.4,23349.6,51894
0,2,2019,2,4,77832,54482.4,23349.6,51895
0,3,2019,2,5,77832,54482.4,23349.6,51896
0,0,2019,1,1,77844,77844,0,51897
0,1,2019,1,2,77844,77844,0,51898
0,2,2019,1,3,77844,77844,0,51899
0,3,2019,1,4,77844,77844,0,51900
0,0,2019,2,2,77844,54490.8,23353.199999999997,51901
0,1,2019,2,3,77844,54490.8,23353.199999999997,51902
0,2,2019,2,4,77844,54490.8,23353.199999999997,51903
0,3,2019,2,5,77844,54490.8,23353.199999999997,51904
0,0,2019,1,1,77856,77856,0,51905
0,1,2019,1,2,77856,77856,0,51906
0,2,2019,1,3,77856,77856,0,51907
0,3,2019,1,4,77856,77856,0,51908
0,0,2019,2,2,77856,54499.2,23356.800000000003,51909
0,1,2019,2,3,77856,54499.2,23356.800000000003,51910
0,2,2019,2,4,77856,54499.2,23356.800000000003,51911
0,3,2019,2,5,77856,54499.2,23356.800000000003,51912
0,0,2019,1,1,77868,77868,0,51913
0,1,2019,1,2,77868,77868,0,51914
0,2,2019,1,3,77868,77868,0,51915
0,3,2019,1,4,77868,77868,0,51916
0,0,2019,2,2,77868,54507.6,23360.4,51917
0,1,2019,2,3,77868,54507.6,23360.4,51918
0,2,2019,2,4,77868,54507.6,23360.4,51919
0,3,2019,2,5,77868,54507.6,23360.4,51920
0,0,2019,1,1,77880,77880,0,51921
0,1,2019,1,2,77880,77880,0,51922
0,2,2019,1,3,77880,77880,0,51923
0,3,2019,1,4,77880,77880,0,51924
0,0,2019,2,2,77880,54516,23364,51925
0,1,2019,2,3,77880,54516,23364,51926
0,2,2019,2,4,77880,54516,23364,51927
0,3,2019,2,5,77880,54516,23364,51928
0,0,2019,1,1,77892,77892,0,51929
0,1,2019,1,2,77892,77892,0,51930
0,2,2019,1,3,77892,77892,0,51931
0,3,2019,1,4,77892,77892,0,51932
0,0,2019,2,2,77892,54524.4,23367.6,51933
0,1,2019,2,3,77892,54524.4,23367.6,51934
0,2,2019,2,4,77892,54524.4,23367.6,51935
0,3,2019,2,5,77892,54524.4,23367.6,51936
0,0,2019,1,1,77904,77904,0,51937
0,1,2019,1,2,77904,77904,0,51938
0,2,2019,1,3,77904,77904,0,51939
0,3,2019,1,4,77904,77904,0,51940
0,0,2019,2,2,77904,54532.8,23371.199999999997,51941
0,1,2019,2,3,77904,54532.8,23371.199999999997,51942
0,2,2019,2,4,77904,54532.8,23371.199999999997,51943
0,3,2019,2,5,77904,54532.8,23371.199999999997,51944
0,0,2019,1,1,77916,77916,0,51945
0,1,2019,1,2,77916,77916,0,51946
0,2,2019,1,3,77916,77916,0,51947
0,3,2019,1,4,77916,77916,0,51948
0,0,2019,2,2,77916,54541.2,23374.800000000003,51949
0,1,2019,2,3,77916,54541.2,23374.800000000003,51950
0,2,2019,2,4,77916,54541.2,23374.800000000003,51951
0,3,2019,2,5,77916,54541.2,23374.800000000003,51952
0,0,2019,1,1,77928,77928,0,51953
0,1,2019,1,2,77928,77928,0,51954
0,2,2019,1,3,77928,77928,0,51955
0,3,2019,1,4,77928,77928,0,51956
0,0,2019,2,2,77928,54549.6,23378.4,51957
0,1,2019,2,3,77928,54549.6,23378.4,51958
0,2,2019,2,4,77928,54549.6,23378.4,51959
0,3,2019,2,5,77928,54549.6,23378.4,51960
0,0,2019,1,1,77940,77940,0,51961
0,1,2019,1,2,77940,77940,0,51962
0,2,2019,1,3,77940,77940,0,51963
0,3,2019,1,4,77940,77940,0,51964
0,0,2019,2,2,77940,54558,23382,51965
0,1,2019,2,3,77940,54558,23382,51966
0,2,2019,2,4,77940,54558,23382,51967
0,3,2019,2,5,77940,54558,23382,51968
0,0,2019,1,1,77952,77952,0,51969
0,1,2019,1,2,77952,77952,0,51970
0,2,2019,1,3,77952,77952,0,51971
0,3,2019,1,4,77952,77952,0,51972
0,0,2019,2,2,77952,54566.4,23385.6,51973
0,1,2019,2,3,77952,54566.4,23385.6,51974
0,2,2019,2,4,77952,54566.4,23385.6,51975
0,3,2019,2,5,77952,54566.4,23385.6,51976
0,0,2019,1,1,77964,77964,0,51977
0,1,2019,1,2,77964,77964,0,51978
0,2,2019,1,3,77964,77964,0,51979
0,3,2019,1,4,77964,77964,0,51980
0,0,2019,2,2,77964,54574.8,23389.199999999997,51981
0,1,2019,2,3,77964,54574.8,23389.199999999997,51982
0,2,2019,2,4,77964,54574.8,23389.199999999997,51983
0,3,2019,2,5,77964,54574.8,23389.199999999997,51984
0,0,2019,1,1,77976,77976,0,51985
0,1,2019,1,2,77976,77976,0,51986
0,2,2019,1,3,77976,77976,0,51987
0,3,2019,1,4,77976,77976,0,51988
0,0,2019,2,2,77976,54583.2,23392.800000000003,51989
0,1,2019,2,3,77976,54583.2,23392.800000000003,51990
0,2,2019,2,4,77976,54583.2,23392.800000000003,51991
0,3,2019,2,5,77976,54583.2,23392.800000000003,51992
0,0,2019,1,1,77988,77988,0,51993
0,1,2019,1,2,77988,77988,0,51994
0,2,2019,1,3,77988,77988,0,51995
0,3,2019,1,4,77988,77988,0,51996
0,0,2019,2,2,77988,54591.6,23396.4,51997
0,1,2019,2,3,77988,54591.6,23396.4,51998
0,2,2019,2,4,77988,54591.6,23396.4,51999
0,3,2019,2,5,77988,54591.6,23396.4,52000
0,0,2019,1,1,78000,78000,0,52001
0,1,2019,1,2,78000,78000,0,52002
0,2,2019,1,3,78000,78000,0,52003
0,3,2019,1,4,78000,78000,0,52004
0,0,2019,2,2,78000,54600,23400,52005
0,1,2019,2,3,78000,54600,23400,52006
0,2,2019,2,4,78000,54600,23400,52007
0,3,2019,2,5,78000,54600,23400,52008
0,0,2019,1,1,78012,78012,0,52009
0,1,2019,1,2,78012,78012,0,52010
0,2,2019,1,3,78012,78012,0,52011
0,3,2019,1,4,78012,78012,0,52012
0,0,2019,2,2,78012,54608.4,23403.6,52013
0,1,2019,2,3,78012,54608.4,23403.6,52014
0,2,2019,2,4,78012,54608.4,23403.6,52015
0,3,2019,2,5,78012,54608.4,23403.6,52016
0,0,2019,1,1,78024,78024,0,52017
0,1,2019,1,2,78024,78024,0,52018
0,2,2019,1,3,78024,78024,0,52019
0,3,2019,1,4,78024,78024,0,52020
0,0,2019,2,2,78024,54616.8,23407.199999999997,52021
0,1,2019,2,3,78024,54616.8,23407.199999999997,52022
0,2,2019,2,4,78024,54616.8,23407.199999999997,52023
0,3,2019,2,5,78024,54616.8,23407.199999999997,52024
0,0,2019,1,1,78036,78036,0,52025
0,1,2019,1,2,78036,78036,0,52026
0,2,2019,1,3,78036,78036,0,52027
0,3,2019,1,4,78036,78036,0,52028
0,0,2019,2,2,78036,54625.2,23410.800000000003,52029
0,1,2019,2,3,78036,54625.2,23410.800000000003,52030
0,2,2019,2,4,78036,54625.2,23410.800000000003,52031
0,3,2019,2,5,78036,54625.2,23410.800000000003,52032
0,0,2019,1,1,78048,78048,0,52033
0,1,2019,1,2,78048,78048,0,52034
0,2,2019,1,3,78048,78048,0,52035
0,3,2019,1,4,78048,78048,0,52036
0,0,2019,2,2,78048,54633.6,23414.4,52037
0,1,2019,2,3,78048,54633.6,23414.4,52038
0,2,2019,2,4,78048,54633.6,23414.4,52039
0,3,2019,2,5,78048,54633.6,23414.4,52040
0,0,2019,1,1,78060,78060,0,52041
0,1,2019,1,2,78060,78060,0,52042
0,2,2019,1,3,78060,78060,0,52043
0,3,2019,1,4,78060,78060,0,52044
0,0,2019,2,2,78060,54642,23418,52045
0,1,2019,2,3,78060,54642,23418,52046
0,2,2019,2,4,78060,54642,23418,52047
0,3,2019,2,5,78060,54642,23418,52048
0,0,2019,1,1,78072,78072,0,52049
0,1,2019,1,2,78072,78072,0,52050
0,2,2019,1,3,78072,78072,0,52051
0,3,2019,1,4,78072,78072,0,52052
0,0,2019,2,2,78072,54650.4,23421.6,52053
0,1,2019,2,3,78072,54650.4,23421.6,52054
0,2,2019,2,4,78072,54650.4,23421.6,52055
0,3,2019,2,5,78072,54650.4,23421.6,52056
0,0,2019,1,1,78084,78084,0,52057
0,1,2019,1,2,78084,78084,0,52058
0,2,2019,1,3,78084,78084,0,52059
0,3,2019,1,4,78084,78084,0,52060
0,0,2019,2,2,78084,54658.8,23425.199999999997,52061
0,1,2019,2,3,78084,54658.8,23425.199999999997,52062
0,2,2019,2,4,78084,54658.8,23425.199999999997,52063
0,3,2019,2,5,78084,54658.8,23425.199999999997,52064
0,0,2019,1,1,78096,78096,0,52065
0,1,2019,1,2,78096,78096,0,52066
0,2,2019,1,3,78096,78096,0,52067
0,3,2019,1,4,78096,78096,0,52068
0,0,2019,2,2,78096,54667.2,23428.800000000003,52069
0,1,2019,2,3,78096,54667.2,23428.800000000003,52070
0,2,2019,2,4,78096,54667.2,23428.800000000003,52071
0,3,2019,2,5,78096,54667.2,23428.800000000003,52072
0,0,2019,1,1,78108,78108,0,52073
0,1,2019,1,2,78108,78108,0,52074
0,2,2019,1,3,78108,78108,0,52075
0,3,2019,1,4,78108,78108,0,52076
0,0,2019,2,2,78108,54675.6,23432.4,52077
0,1,2019,2,3,78108,54675.6,23432.4,52078
0,2,2019,2,4,78108,54675.6,23432.4,52079
0,3,2019,2,5,78108,54675.6,23432.4,52080
0,0,2019,1,1,78120,78120,0,52081
0,1,2019,1,2,78120,78120,0,52082
0,2,2019,1,3,78120,78120,0,52083
0,3,2019,1,4,78120,78120,0,52084
0,0,2019,2,2,78120,54684,23436,52085
0,1,2019,2,3,78120,54684,23436,52086
0,2,2019,2,4,78120,54684,23436,52087
0,3,2019,2,5,78120,54684,23436,52088
0,0,2019,1,1,78132,78132,0,52089
0,1,2019,1,2,78132,78132,0,52090
0,2,2019,1,3,78132,78132,0,52091
0,3,2019,1,4,78132,78132,0,52092
0,0,2019,2,2,78132,54692.4,23439.6,52093
0,1,2019,2,3,78132,54692.4,23439.6,52094
0,2,2019,2,4,78132,54692.4,23439.6,52095
0,3,2019,2,5,78132,54692.4,23439.6,52096
0,0,2019,1,1,78144,78144,0,52097
0,1,2019,1,2,78144,78144,0,52098
0,2,2019,1,3,78144,78144,0,52099
0,3,2019,1,4,78144,78144,0,52100
0,0,2019,2,2,78144,54700.8,23443.199999999997,52101
0,1,2019,2,3,78144,54700.8,23443.199999999997,52102
0,2,2019,2,4,78144,54700.8,23443.199999999997,52103
0,3,2019,2,5,78144,54700.8,23443.199999999997,52104
0,0,2019,1,1,78156,78156,0,52105
0,1,2019,1,2,78156,78156,0,52106
0,2,2019,1,3,78156,78156,0,52107
0,3,2019,1,4,78156,78156,0,52108
0,0,2019,2,2,78156,54709.2,23446.800000000003,52109
0,1,2019,2,3,78156,54709.2,23446.800000000003,52110
0,2,2019,2,4,78156,54709.2,23446.800000000003,52111
0,3,2019,2,5,78156,54709.2,23446.800000000003,52112
0,0,2019,1,1,78168,78168,0,52113
0,1,2019,1,2,78168,78168,0,52114
0,2,2019,1,3,78168,78168,0,52115
0,3,2019,1,4,78168,78168,0,52116
0,0,2019,2,2,78168,54717.6,23450.4,52117
0,1,2019,2,3,78168,54717.6,23450.4,52118
0,2,2019,2,4,78168,54717.6,23450.4,52119
0,3,2019,2,5,78168,54717.6,23450.4,52120
0,0,2019,1,1,78180,78180,0,52121
0,1,2019,1,2,78180,78180,0,52122
0,2,2019,1,3,78180,78180,0,52123
0,3,2019,1,4,78180,78180,0,52124
0,0,2019,2,2,78180,54726,23454,52125
0,1,2019,2,3,78180,54726,23454,52126
0,2,2019,2,4,78180,54726,23454,52127
0,3,2019,2,5,78180,54726,23454,52128
0,0,2019,1,1,78192,78192,0,52129
0,1,2019,1,2,78192,78192,0,52130
0,2,2019,1,3,78192,78192,0,52131
0,3,2019,1,4,78192,78192,0,52132
0,0,2019,2,2,78192,54734.4,23457.6,52133
0,1,2019,2,3,78192,54734.4,23457.6,52134
0,2,2019,2,4,78192,54734.4,23457.6,52135
0,3,2019,2,5,78192,54734.4,23457.6,52136
0,0,2019,1,1,78204,78204,0,52137
0,1,2019,1,2,78204,78204,0,52138
0,2,2019,1,3,78204,78204,0,52139
0,3,2019,1,4,78204,78204,0,52140
0,0,2019,2,2,78204,54742.8,23461.199999999997,52141
0,1,2019,2,3,78204,54742.8,23461.199999999997,52142
0,2,2019,2,4,78204,54742.8,23461.199999999997,52143
0,3,2019,2,5,78204,54742.8,23461.199999999997,52144
0,0,2019,1,1,78216,78216,0,52145
0,1,2019,1,2,78216,78216,0,52146
0,2,2019,1,3,78216,78216,0,52147
0,3,2019,1,4,78216,78216,0,52148
0,0,2019,2,2,78216,54751.2,23464.800000000003,52149
0,1,2019,2,3,78216,54751.2,23464.800000000003,52150
0,2,2019,2,4,78216,54751.2,23464.800000000003,52151
0,3,2019,2,5,78216,54751.2,23464.800000000003,52152
0,0,2019,1,1,78228,78228,0,52153
0,1,2019,1,2,78228,78228,0,52154
0,2,2019,1,3,78228,78228,0,52155
0,3,2019,1,4,78228,78228,0,52156
0,0,2019,2,2,78228,54759.6,23468.4,52157
0,1,2019,2,3,78228,54759.6,23468.4,52158
0,2,2019,2,4,78228,54759.6,23468.4,52159
0,3,2019,2,5,78228,54759.6,23468.4,52160
0,0,2019,1,1,78240,78240,0,52161
0,1,2019,1,2,78240,78240,0,52162
0,2,2019,1,3,78240,78240,0,52163
0,3,2019,1,4,78240,78240,0,52164
0,0,2019,2,2,78240,54768,23472,52165
0,1,2019,2,3,78240,54768,23472,52166
0,2,2019,2,4,78240,54768,23472,52167
0,3,2019,2,5,78240,54768,23472,52168
0,0,2019,1,1,78252,78252,0,52169
0,1,2019,1,2,78252,78252,0,52170
0,2,2019,1,3,78252,78252,0,52171
0,3,2019,1,4,78252,78252,0,52172
0,0,2019,2,2,78252,54776.4,23475.6,52173
0,1,2019,2,3,78252,54776.4,23475.6,52174
0,2,2019,2,4,78252,54776.4,23475.6,52175
0,3,2019,2,5,78252,54776.4,23475.6,52176
0,0,2019,1,1,78264,78264,0,52177
0,1,2019,1,2,78264,78264,0,52178
0,2,2019,1,3,78264,78264,0,52179
0,3,2019,1,4,78264,78264,0,52180
0,0,2019,2,2,78264,54784.8,23479.199999999997,52181
0,1,2019,2,3,78264,54784.8,23479.199999999997,52182
0,2,2019,2,4,78264,54784.8,23479.199999999997,52183
0,3,2019,2,5,78264,54784.8,23479.199999999997,52184
0,0,2019,1,1,78276,78276,0,52185
0,1,2019,1,2,78276,78276,0,52186
0,2,2019,1,3,78276,78276,0,52187
0,3,2019,1,4,78276,78276,0,52188
0,0,2019,2,2,78276,54793.2,23482.800000000003,52189
0,1,2019,2,3,78276,54793.2,23482.800000000003,52190
0,2,2019,2,4,78276,54793.2,23482.800000000003,52191
0,3,2019,2,5,78276,54793.2,23482.800000000003,52192
0,0,2019,1,1,78288,78288,0,52193
0,1,2019,1,2,78288,78288,0,52194
0,2,2019,1,3,78288,78288,0,52195
0,3,2019,1,4,78288,78288,0,52196
0,0,2019,2,2,78288,54801.6,23486.4,52197
0,1,2019,2,3,78288,54801.6,23486.4,52198
0,2,2019,2,4,78288,54801.6,23486.4,52199
0,3,2019,2,5,78288,54801.6,23486.4,52200
0,0,2019,1,1,78300,78300,0,52201
0,1,2019,1,2,78300,78300,0,52202
0,2,2019,1,3,78300,78300,0,52203
0,3,2019,1,4,78300,78300,0,52204
0,0,2019,2,2,78300,54810,23490,52205
0,1,2019,2,3,78300,54810,23490,52206
0,2,2019,2,4,78300,54810,23490,52207
0,3,2019,2,5,78300,54810,23490,52208
0,0,2019,1,1,78312,78312,0,52209
0,1,2019,1,2,78312,78312,0,52210
0,2,2019,1,3,78312,78312,0,52211
0,3,2019,1,4,78312,78312,0,52212
0,0,2019,2,2,78312,54818.4,23493.6,52213
0,1,2019,2,3,78312,54818.4,23493.6,52214
0,2,2019,2,4,78312,54818.4,23493.6,52215
0,3,2019,2,5,78312,54818.4,23493.6,52216
0,0,2019,1,1,78324,78324,0,52217
0,1,2019,1,2,78324,78324,0,52218
0,2,2019,1,3,78324,78324,0,52219
0,3,2019,1,4,78324,78324,0,52220
0,0,2019,2,2,78324,54826.8,23497.199999999997,52221
0,1,2019,2,3,78324,54826.8,23497.199999999997,52222
0,2,2019,2,4,78324,54826.8,23497.199999999997,52223
0,3,2019,2,5,78324,54826.8,23497.199999999997,52224
0,0,2019,1,1,78336,78336,0,52225
0,1,2019,1,2,78336,78336,0,52226
0,2,2019,1,3,78336,78336,0,52227
0,3,2019,1,4,78336,78336,0,52228
0,0,2019,2,2,78336,54835.2,23500.800000000003,52229
0,1,2019,2,3,78336,54835.2,23500.800000000003,52230
0,2,2019,2,4,78336,54835.2,23500.800000000003,52231
0,3,2019,2,5,78336,54835.2,23500.800000000003,52232
0,0,2019,1,1,78348,78348,0,52233
0,1,2019,1,2,78348,78348,0,52234
0,2,2019,1,3,78348,78348,0,52235
0,3,2019,1,4,78348,78348,0,52236
0,0,2019,2,2,78348,54843.6,23504.4,52237
0,1,2019,2,3,78348,54843.6,23504.4,52238
0,2,2019,2,4,78348,54843.6,23504.4,52239
0,3,2019,2,5,78348,54843.6,23504.4,52240
0,0,2019,1,1,78360,78360,0,52241
0,1,2019,1,2,78360,78360,0,52242
0,2,2019,1,3,78360,78360,0,52243
0,3,2019,1,4,78360,78360,0,52244
0,0,2019,2,2,78360,54852,23508,52245
0,1,2019,2,3,78360,54852,23508,52246
0,2,2019,2,4,78360,54852,23508,52247
0,3,2019,2,5,78360,54852,23508,52248
0,0,2019,1,1,78372,78372,0,52249
0,1,2019,1,2,78372,78372,0,52250
0,2,2019,1,3,78372,78372,0,52251
0,3,2019,1,4,78372,78372,0,52252
0,0,2019,2,2,78372,54860.4,23511.6,52253
0,1,2019,2,3,78372,54860.4,23511.6,52254
0,2,2019,2,4,78372,54860.4,23511.6,52255
0,3,2019,2,5,78372,54860.4,23511.6,52256
0,0,2019,1,1,78384,78384,0,52257
0,1,2019,1,2,78384,78384,0,52258
0,2,2019,1,3,78384,78384,0,52259
0,3,2019,1,4,78384,78384,0,52260
0,0,2019,2,2,78384,54868.8,23515.199999999997,52261
0,1,2019,2,3,78384,54868.8,23515.199999999997,52262
0,2,2019,2,4,78384,54868.8,23515.199999999997,52263
0,3,2019,2,5,78384,54868.8,23515.199999999997,52264
0,0,2019,1,1,78396,78396,0,52265
0,1,2019,1,2,78396,78396,0,52266
0,2,2019,1,3,78396,78396,0,52267
0,3,2019,1,4,78396,78396,0,52268
0,0,2019,2,2,78396,54877.2,23518.800000000003,52269
0,1,2019,2,3,78396,54877.2,23518.800000000003,52270
0,2,2019,2,4,78396,54877.2,23518.800000000003,52271
0,3,2019,2,5,78396,54877.2,23518.800000000003,52272
0,0,2019,1,1,78408,78408,0,52273
0,1,2019,1,2,78408,78408,0,52274
0,2,2019,1,3,78408,78408,0,52275
0,3,2019,1,4,78408,78408,0,52276
0,0,2019,2,2,78408,54885.6,23522.4,52277
0,1,2019,2,3,78408,54885.6,23522.4,52278
0,2,2019,2,4,78408,54885.6,23522.4,52279
0,3,2019,2,5,78408,54885.6,23522.4,52280
0,0,2019,1,1,78420,78420,0,52281
0,1,2019,1,2,78420,78420,0,52282
0,2,2019,1,3,78420,78420,0,52283
0,3,2019,1,4,78420,78420,0,52284
0,0,2019,2,2,78420,54894,23526,52285
0,1,2019,2,3,78420,54894,23526,52286
0,2,2019,2,4,78420,54894,23526,52287
0,3,2019,2,5,78420,54894,23526,52288
0,0,2019,1,1,78432,78432,0,52289
0,1,2019,1,2,78432,78432,0,52290
0,2,2019,1,3,78432,78432,0,52291
0,3,2019,1,4,78432,78432,0,52292
0,0,2019,2,2,78432,54902.4,23529.6,52293
0,1,2019,2,3,78432,54902.4,23529.6,52294
0,2,2019,2,4,78432,54902.4,23529.6,52295
0,3,2019,2,5,78432,54902.4,23529.6,52296
0,0,2019,1,1,78444,78444,0,52297
0,1,2019,1,2,78444,78444,0,52298
0,2,2019,1,3,78444,78444,0,52299
0,3,2019,1,4,78444,78444,0,52300
0,0,2019,2,2,78444,54910.8,23533.199999999997,52301
0,1,2019,2,3,78444,54910.8,23533.199999999997,52302
0,2,2019,2,4,78444,54910.8,23533.199999999997,52303
0,3,2019,2,5,78444,54910.8,23533.199999999997,52304
0,0,2019,1,1,78456,78456,0,52305
0,1,2019,1,2,78456,78456,0,52306
0,2,2019,1,3,78456,78456,0,52307
0,3,2019,1,4,78456,78456,0,52308
0,0,2019,2,2,78456,54919.2,23536.800000000003,52309
0,1,2019,2,3,78456,54919.2,23536.800000000003,52310
0,2,2019,2,4,78456,54919.2,23536.800000000003,52311
0,3,2019,2,5,78456,54919.2,23536.800000000003,52312
0,0,2019,1,1,78468,78468,0,52313
0,1,2019,1,2,78468,78468,0,52314
0,2,2019,1,3,78468,78468,0,52315
0,3,2019,1,4,78468,78468,0,52316
0,0,2019,2,2,78468,54927.6,23540.4,52317
0,1,2019,2,3,78468,54927.6,23540.4,52318
0,2,2019,2,4,78468,54927.6,23540.4,52319
0,3,2019,2,5,78468,54927.6,23540.4,52320
0,0,2019,1,1,78480,78480,0,52321
0,1,2019,1,2,78480,78480,0,52322
0,2,2019,1,3,78480,78480,0,52323
0,3,2019,1,4,78480,78480,0,52324
0,0,2019,2,2,78480,54936,23544,52325
0,1,2019,2,3,78480,54936,23544,52326
0,2,2019,2,4,78480,54936,23544,52327
0,3,2019,2,5,78480,54936,23544,52328
0,0,2019,1,1,78492,78492,0,52329
0,1,2019,1,2,78492,78492,0,52330
0,2,2019,1,3,78492,78492,0,52331
0,3,2019,1,4,78492,78492,0,52332
0,0,2019,2,2,78492,54944.4,23547.6,52333
0,1,2019,2,3,78492,54944.4,23547.6,52334
0,2,2019,2,4,78492,54944.4,23547.6,52335
0,3,2019,2,5,78492,54944.4,23547.6,52336
0,0,2019,1,1,78504,78504,0,52337
0,1,2019,1,2,78504,78504,0,52338
0,2,2019,1,3,78504,78504,0,52339
0,3,2019,1,4,78504,78504,0,52340
0,0,2019,2,2,78504,54952.8,23551.199999999997,52341
0,1,2019,2,3,78504,54952.8,23551.199999999997,52342
0,2,2019,2,4,78504,54952.8,23551.199999999997,52343
0,3,2019,2,5,78504,54952.8,23551.199999999997,52344
0,0,2019,1,1,78516,78516,0,52345
0,1,2019,1,2,78516,78516,0,52346
0,2,2019,1,3,78516,78516,0,52347
0,3,2019,1,4,78516,78516,0,52348
0,0,2019,2,2,78516,54961.2,23554.800000000003,52349
0,1,2019,2,3,78516,54961.2,23554.800000000003,52350
0,2,2019,2,4,78516,54961.2,23554.800000000003,52351
0,3,2019,2,5,78516,54961.2,23554.800000000003,52352
0,0,2019,1,1,78528,78528,0,52353
0,1,2019,1,2,78528,78528,0,52354
0,2,2019,1,3,78528,78528,0,52355
0,3,2019,1,4,78528,78528,0,52356
0,0,2019,2,2,78528,54969.6,23558.4,52357
0,1,2019,2,3,78528,54969.6,23558.4,52358
0,2,2019,2,4,78528,54969.6,23558.4,52359
0,3,2019,2,5,78528,54969.6,23558.4,52360
0,0,2019,1,1,78540,78540,0,52361
0,1,2019,1,2,78540,78540,0,52362
0,2,2019,1,3,78540,78540,0,52363
0,3,2019,1,4,78540,78540,0,52364
0,0,2019,2,2,78540,54978,23562,52365
